region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Europe,Northern Europe,Denmark,,Denmark,13/04/2020,6318,285,2235,5.792203,56.2639,9.5018,1,1,3798,1090.776687212,0.045109212,0.353751187,0.601139601,1,36 
Europe,Northern Europe,Denmark,,Denmark,14/04/2020,6511,299,2515,5.792203,56.2639,9.5018,1,1,3697,1124.097342583,0.045922285,0.386269390,0.567808324,1,37 
Europe,Northern Europe,Denmark,,Denmark,15/04/2020,6681,309,2748,5.792203,56.2639,9.5018,1,1,3624,1153.447142650,0.046250561,0.411315671,0.542433767,1,38 
Europe,Northern Europe,Denmark,,Denmark,16/04/2020,6879,321,3023,5.792203,56.2639,9.5018,1,1,3535,1187.631027435,0.046663759,0.439453409,0.513882832,1,39 
Europe,Northern Europe,Denmark,,Denmark,17/04/2020,7073,336,3389,5.792203,56.2639,9.5018,1,1,3348,1221.124328688,0.047504595,0.479146048,0.473349357,1,40 
Europe,Northern Europe,Denmark,,Denmark,18/04/2020,7242,346,3847,5.792203,56.2639,9.5018,1,1,3049,1250.301482873,0.047776857,0.531206849,0.421016294,1,41 
Europe,Northern Europe,Denmark,,Denmark,19/04/2020,7384,355,4141,5.792203,56.2639,9.5018,1,1,2888,1274.817198223,0.048076923,0.560807151,0.391115926,1,42 
Europe,Northern Europe,Denmark,,Denmark,20/04/2020,7515,364,4312,5.792203,56.2639,9.5018,1,1,2839,1297.433808863,0.048436460,0.573785762,0.377777778,1,43 
Europe,Northern Europe,Denmark,,Denmark,21/04/2020,7695,370,4700,5.792203,56.2639,9.5018,1,1,2625,1328.510067758,0.048083171,0.610786225,0.341130604,1,44 
Europe,Northern Europe,Denmark,,Denmark,22/04/2020,7912,384,5087,5.792203,56.2639,9.5018,1,1,2441,1365.974224315,0.048533873,0.642947422,0.308518706,1,45 
Europe,Northern Europe,Denmark,,Denmark,23/04/2020,8073,394,5384,5.792203,56.2639,9.5018,1,1,2295,1393.770211438,0.048804658,0.666914406,0.284280936,1,46 
Europe,Northern Europe,Denmark,,Denmark,24/04/2020,8210,403,5526,5.792203,56.2639,9.5018,1,1,2281,1417.422697374,0.049086480,0.673081608,0.277831912,1,47 
Europe,Northern Europe,Denmark,,Denmark,25/04/2020,8445,418,5669,5.792203,56.2639,9.5018,1,1,2358,1457.994479821,0.049496744,0.671284784,0.279218472,1,48 
Europe,Northern Europe,Denmark,,Denmark,26/04/2020,8575,422,5805,5.792203,56.2639,9.5018,1,1,2348,1480.438444578,0.049212828,0.676967930,0.273819242,1,49 
Europe,Northern Europe,Denmark,,Denmark,27/04/2020,8698,427,5959,5.792203,56.2639,9.5018,1,1,2312,1501.673888156,0.049091745,0.685100023,0.265808232,1,50 
Europe,Northern Europe,Denmark,,Denmark,28/04/2020,8851,434,6121,5.792203,56.2639,9.5018,1,1,2296,1528.088708217,0.049034007,0.691560276,0.259405717,1,51 
Europe,Northern Europe,Denmark,,Denmark,29/04/2020,9008,443,6366,5.792203,56.2639,9.5018,1,1,2199,1555.194111809,0.049178508,0.706705151,0.244116341,1,52 
Europe,Northern Europe,Denmark,,Denmark,30/04/2020,9158,452,6546,5.792203,56.2639,9.5018,1,1,2160,1581.090994221,0.049355755,0.714784888,0.235859358,1,53 
Europe,Northern Europe,Denmark,,Denmark,01/05/2020,9311,460,6729,5.792203,56.2639,9.5018,1,1,2122,1607.505814282,0.049403931,0.722693588,0.227902481,1,54 
Europe,Northern Europe,Denmark,,Denmark,02/05/2020,9407,475,6889,5.792203,56.2639,9.5018,1,1,2043,1624.079819026,0.050494313,0.732326991,0.217178697,1,55 
Europe,Northern Europe,Denmark,,Denmark,03/05/2020,9523,484,6987,5.792203,56.2639,9.5018,1,1,2052,1644.106741425,0.050824320,0.733697364,0.215478316,1,56 
Europe,Northern Europe,Denmark,,Denmark,04/05/2020,9670,493,7088,5.792203,56.2639,9.5018,1,1,2089,1669.485686189,0.050982420,0.732988625,0.216028956,1,57 
Europe,Northern Europe,Denmark,,Denmark,05/05/2020,9821,503,7296,5.792203,56.2639,9.5018,1,1,2022,1695.555214484,0.051216780,0.742897872,0.205885348,1,58 
Europe,Northern Europe,Denmark,,Denmark,06/05/2020,9938,506,7493,5.792203,56.2639,9.5018,1,1,1939,1715.754782766,0.050915677,0.753974643,0.195109680,1,59 
Europe,Northern Europe,Denmark,,Denmark,07/05/2020,10083,514,7711,5.792203,56.2639,9.5018,1,1,1858,1740.788435764,0.050976892,0.764752554,0.184270554,1,60 
Europe,Northern Europe,Denmark,,Denmark,08/05/2020,10218,522,7927,5.792203,56.2639,9.5018,1,1,1769,1764.095629936,0.051086318,0.775787825,0.173125856,1,61 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,18/03/2020,1,0,0,0.988002,11.8251,42.5903,1,1,1,1.012143700,0.000000000,0.000000000,1.000000000,0,-7 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,19/03/2020,1,0,0,0.988002,11.8251,42.5903,1,1,1,1.012143700,0.000000000,0.000000000,1.000000000,0,-6 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,20/03/2020,1,0,0,0.988002,11.8251,42.5903,1,1,1,1.012143700,0.000000000,0.000000000,1.000000000,0,-5 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,21/03/2020,1,0,0,0.988002,11.8251,42.5903,1,1,1,1.012143700,0.000000000,0.000000000,1.000000000,0,-4 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,22/03/2020,1,0,0,0.988002,11.8251,42.5903,1,1,1,1.012143700,0.000000000,0.000000000,1.000000000,0,-3 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,23/03/2020,3,0,0,0.988002,11.8251,42.5903,1,1,3,3.036431100,0.000000000,0.000000000,1.000000000,0,-2 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,24/03/2020,3,0,0,0.988002,11.8251,42.5903,1,1,3,3.036431100,0.000000000,0.000000000,1.000000000,0,-1 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,25/03/2020,11,0,0,0.988002,11.8251,42.5903,1,1,11,11.133580701,0.000000000,0.000000000,1.000000000,1,0 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,26/03/2020,11,0,0,0.988002,11.8251,42.5903,1,1,11,11.133580701,0.000000000,0.000000000,1.000000000,1,1 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,27/03/2020,12,0,0,0.988002,11.8251,42.5903,1,1,12,12.145724401,0.000000000,0.000000000,1.000000000,1,2 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,28/03/2020,14,0,0,0.988002,11.8251,42.5903,1,1,14,14.170011802,0.000000000,0.000000000,1.000000000,1,3 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,29/03/2020,18,0,0,0.988002,11.8251,42.5903,1,1,18,18.218586602,0.000000000,0.000000000,1.000000000,1,4 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,30/03/2020,18,0,0,0.988002,11.8251,42.5903,1,1,18,18.218586602,0.000000000,0.000000000,1.000000000,1,5 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,31/03/2020,30,0,0,0.988002,11.8251,42.5903,1,1,30,30.364311003,0.000000000,0.000000000,1.000000000,1,6 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,01/04/2020,33,0,0,0.988002,11.8251,42.5903,1,1,33,33.400742104,0.000000000,0.000000000,1.000000000,1,7 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,02/04/2020,40,0,0,0.988002,11.8251,42.5903,1,1,40,40.485748005,0.000000000,0.000000000,1.000000000,1,8 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,03/04/2020,49,0,8,0.988002,11.8251,42.5903,1,1,41,49.595041306,0.000000000,0.163265306,0.836734694,1,9 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,04/04/2020,50,0,8,0.988002,11.8251,42.5903,1,1,42,50.607185006,0.000000000,0.160000000,0.840000000,1,10 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,05/04/2020,59,0,9,0.988002,11.8251,42.5903,1,1,50,59.716478307,0.000000000,0.152542373,0.847457627,1,11 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,06/04/2020,90,0,9,0.988002,11.8251,42.5903,1,1,81,91.092933010,0.000000000,0.100000000,0.900000000,1,12 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,07/04/2020,90,0,9,0.988002,11.8251,42.5903,1,1,81,91.092933010,0.000000000,0.100000000,0.900000000,1,13 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,08/04/2020,135,0,25,0.988002,11.8251,42.5903,1,1,110,136.639399515,0.000000000,0.185185185,0.814814815,1,14 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,09/04/2020,135,0,25,0.988002,11.8251,42.5903,1,1,110,136.639399515,0.000000000,0.185185185,0.814814815,1,15 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,10/04/2020,150,1,36,0.988002,11.8251,42.5903,1,1,113,151.821555017,0.006666667,0.240000000,0.753333333,1,16 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,11/04/2020,187,2,36,0.988002,11.8251,42.5903,1,1,149,189.270871921,0.010695187,0.192513369,0.796791444,1,17 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,12/04/2020,214,2,36,0.988002,11.8251,42.5903,1,1,176,216.598751824,0.009345794,0.168224299,0.822429907,1,18 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,13/04/2020,298,2,41,0.988002,11.8251,42.5903,1,1,255,301.618822634,0.006711409,0.137583893,0.855704698,1,19 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,14/04/2020,363,2,53,0.988002,11.8251,42.5903,1,1,308,367.408163141,0.005509642,0.146005510,0.848484848,1,20 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,15/04/2020,435,2,71,0.988002,11.8251,42.5903,1,1,362,440.282509550,0.004597701,0.163218391,0.832183908,1,21 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,16/04/2020,591,2,73,0.988002,11.8251,42.5903,1,1,516,598.176926767,0.003384095,0.123519459,0.873096447,1,22 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,17/04/2020,732,2,76,0.988002,11.8251,42.5903,1,1,654,740.889188483,0.002732240,0.103825137,0.893442623,1,23 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,18/04/2020,732,2,76,0.988002,11.8251,42.5903,1,1,654,740.889188483,0.002732240,0.103825137,0.893442623,1,24 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,19/04/2020,846,2,102,0.988002,11.8251,42.5903,1,1,742,856.273570296,0.002364066,0.120567376,0.877068558,1,25 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,20/04/2020,846,2,102,0.988002,11.8251,42.5903,1,1,742,856.273570296,0.002364066,0.120567376,0.877068558,1,26 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,21/04/2020,945,2,112,0.988002,11.8251,42.5903,1,1,831,956.475796608,0.002116402,0.118518519,0.879365079,1,27 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,22/04/2020,974,2,183,0.988002,11.8251,42.5903,1,1,789,985.827963911,0.002053388,0.187885010,0.810061602,1,28 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,23/04/2020,986,2,252,0.988002,11.8251,42.5903,1,1,732,997.973688312,0.002028398,0.255578093,0.742393509,1,29 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,24/04/2020,999,2,330,0.988002,11.8251,42.5903,1,1,667,1011.131556414,0.002002002,0.330330330,0.667667668,1,30 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,25/04/2020,1008,2,373,0.988002,11.8251,42.5903,1,1,633,1020.240849715,0.001984127,0.370039683,0.627976190,1,31 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,26/04/2020,1023,2,411,0.988002,11.8251,42.5903,1,1,610,1035.423005217,0.001955034,0.401759531,0.596285435,1,32 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,27/04/2020,1035,2,477,0.988002,11.8251,42.5903,1,1,556,1047.568729618,0.001932367,0.460869565,0.537198068,1,33 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,28/04/2020,1072,2,498,0.988002,11.8251,42.5903,1,1,572,1085.018046522,0.001865672,0.464552239,0.533582090,1,34 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,29/04/2020,1077,2,599,0.988002,11.8251,42.5903,1,1,476,1090.078765023,0.001857010,0.556174559,0.441968431,1,35 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,30/04/2020,1089,2,642,0.988002,11.8251,42.5903,1,1,445,1102.224489424,0.001836547,0.589531680,0.408631772,1,36 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,01/05/2020,1097,2,672,0.988002,11.8251,42.5903,1,1,423,1110.321639025,0.001823154,0.612579763,0.385597083,1,37 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,02/05/2020,1112,2,686,0.988002,11.8251,42.5903,1,1,424,1125.503794527,0.001798561,0.616906475,0.381294964,1,38 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,03/05/2020,1112,2,686,0.988002,11.8251,42.5903,1,1,424,1125.503794527,0.001798561,0.616906475,0.381294964,1,39 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,04/05/2020,1116,2,713,0.988002,11.8251,42.5903,1,1,401,1129.552369327,0.001792115,0.638888889,0.359318996,1,40 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,05/05/2020,1120,2,745,0.988002,11.8251,42.5903,1,1,373,1133.600944128,0.001785714,0.665178571,0.333035714,1,41 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,06/05/2020,1124,3,755,0.988002,11.8251,42.5903,1,1,366,1137.649518928,0.002669039,0.671708185,0.325622776,1,42 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,07/05/2020,1133,3,799,0.988002,11.8251,42.5903,1,1,331,1146.758812229,0.002647838,0.705207414,0.292144748,1,43 
Sub-Saharan Africa,Eastern Africa,Djibouti,,Djibouti,08/05/2020,1135,3,824,0.988002,11.8251,42.5903,1,1,308,1148.783099629,0.002643172,0.725991189,0.271365639,1,44 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,22/03/2020,1,0,0,0.071991,15.415,-61.371,1,0,1,13.890625217,0.000000000,0.000000000,1.000000000,1,0 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,23/03/2020,2,0,0,0.071991,15.415,-61.371,1,0,2,27.781250434,0.000000000,0.000000000,1.000000000,1,1 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,24/03/2020,2,0,0,0.071991,15.415,-61.371,1,0,2,27.781250434,0.000000000,0.000000000,1.000000000,1,2 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,25/03/2020,7,0,0,0.071991,15.415,-61.371,1,0,7,97.234376519,0.000000000,0.000000000,1.000000000,1,3 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,26/03/2020,11,0,0,0.071991,15.415,-61.371,1,0,11,152.796877387,0.000000000,0.000000000,1.000000000,1,4 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,27/03/2020,11,0,0,0.071991,15.415,-61.371,1,0,11,152.796877387,0.000000000,0.000000000,1.000000000,1,5 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,28/03/2020,11,0,0,0.071991,15.415,-61.371,1,0,11,152.796877387,0.000000000,0.000000000,1.000000000,1,6 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,29/03/2020,11,0,0,0.071991,15.415,-61.371,1,0,11,152.796877387,0.000000000,0.000000000,1.000000000,1,7 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,30/03/2020,11,0,0,0.071991,15.415,-61.371,1,0,11,152.796877387,0.000000000,0.000000000,1.000000000,1,8 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,31/03/2020,12,0,0,0.071991,15.415,-61.371,1,0,12,166.687502604,0.000000000,0.000000000,1.000000000,1,9 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,01/04/2020,12,0,0,0.071991,15.415,-61.371,1,0,12,166.687502604,0.000000000,0.000000000,1.000000000,1,10 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,02/04/2020,12,0,0,0.071991,15.415,-61.371,1,0,12,166.687502604,0.000000000,0.000000000,1.000000000,1,11 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,03/04/2020,12,0,0,0.071991,15.415,-61.371,1,0,12,166.687502604,0.000000000,0.000000000,1.000000000,1,12 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,04/04/2020,14,0,0,0.071991,15.415,-61.371,1,0,14,194.468753039,0.000000000,0.000000000,1.000000000,1,13 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,05/04/2020,14,0,0,0.071991,15.415,-61.371,1,0,14,194.468753039,0.000000000,0.000000000,1.000000000,1,14 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,06/04/2020,15,0,1,0.071991,15.415,-61.371,1,0,14,208.359378256,0.000000000,0.066666667,0.933333333,1,15 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,07/04/2020,15,0,1,0.071991,15.415,-61.371,1,0,14,208.359378256,0.000000000,0.066666667,0.933333333,1,16 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,08/04/2020,15,0,1,0.071991,15.415,-61.371,1,0,14,208.359378256,0.000000000,0.066666667,0.933333333,1,17 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,09/04/2020,15,0,1,0.071991,15.415,-61.371,1,0,14,208.359378256,0.000000000,0.066666667,0.933333333,1,18 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,10/04/2020,16,0,5,0.071991,15.415,-61.371,1,0,11,222.250003473,0.000000000,0.312500000,0.687500000,1,19 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,11/04/2020,16,0,5,0.071991,15.415,-61.371,1,0,11,222.250003473,0.000000000,0.312500000,0.687500000,1,20 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,12/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,21 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,13/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,22 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,14/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,23 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,15/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,24 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,16/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,25 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,17/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,26 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,18/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,27 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,19/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,28 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,20/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,29 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,21/04/2020,16,0,8,0.071991,15.415,-61.371,1,0,8,222.250003473,0.000000000,0.500000000,0.500000000,1,30 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,22/04/2020,16,0,9,0.071991,15.415,-61.371,1,0,7,222.250003473,0.000000000,0.562500000,0.437500000,1,31 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,23/04/2020,16,0,9,0.071991,15.415,-61.371,1,0,7,222.250003473,0.000000000,0.562500000,0.437500000,1,32 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,24/04/2020,16,0,10,0.071991,15.415,-61.371,1,0,6,222.250003473,0.000000000,0.625000000,0.375000000,1,33 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,25/04/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,34 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,26/04/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,35 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,27/04/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,36 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,28/04/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,37 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,29/04/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,38 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,30/04/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,39 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,01/05/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,40 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,02/05/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,41 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,03/05/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,42 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,04/05/2020,16,0,13,0.071991,15.415,-61.371,1,0,3,222.250003473,0.000000000,0.812500000,0.187500000,1,43 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,05/05/2020,16,0,14,0.071991,15.415,-61.371,1,0,2,222.250003473,0.000000000,0.875000000,0.125000000,1,44 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,06/05/2020,16,0,14,0.071991,15.415,-61.371,1,0,2,222.250003473,0.000000000,0.875000000,0.125000000,1,45 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,07/05/2020,16,0,14,0.071991,15.415,-61.371,1,0,2,222.250003473,0.000000000,0.875000000,0.125000000,1,46 
Latin America And The Caribbean,Caribbean,Dominica,,Dominica,08/05/2020,16,0,14,0.071991,15.415,-61.371,1,0,2,222.250003473,0.000000000,0.875000000,0.125000000,1,47 
Latin America And The Caribbean,Caribbean,Dominican Republic,,Dominican Republic,01/03/2020,1,0,0,10.847904,18.7357,-70.1627,1,1,1,0.092183707,0.000000000,0.000000000,1.000000000,0,-19 
Latin America And The Caribbean,Caribbean,Dominican Republic,,Dominican Republic,02/03/2020,1,0,0,10.847904,18.7357,-70.1627,1,1,1,0.092183707,0.000000000,0.000000000,1.000000000,0,-18 
Latin America And The Caribbean,Caribbean,Dominican Republic,,Dominican Republic,03/03/2020,1,0,0,10.847904,18.7357,-70.1627,1,1,1,0.092183707,0.000000000,0.000000000,1.000000000,0,-17 
Latin America And The Caribbean,Caribbean,Dominican Republic,,Dominican Republic,04/03/2020,1,0,0,10.847904,18.7357,-70.1627,1,1,1,0.092183707,0.000000000,0.000000000,1.000000000,0,-16 
